,Stablecoin_Market_Cap,ETF_Volume_Proxy,BTC_Realized_Cap,Binance_BTC_OI
2025-10-25 00:00:00,"{'peggedUSD': 308055667017, 'peggedVAR': 90091324, 'peggedEUR': 430202421, 'peggedJPY': 1230086404, 'peggedCNY': 20540769, 'peggedUAH': 864783, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17918628, 'peggedAUD': 11252881, 'peggedREAL': 289535206, 'peggedRUB': 39178309049, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 119562107}",2512000020.2072144,,
2025-10-26 00:00:00,"{'peggedUSD': 307856006020, 'peggedVAR': 90092733, 'peggedEUR': 430591723, 'peggedJPY': 1230086928, 'peggedCNY': 20540769, 'peggedUAH': 864783, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17918628, 'peggedAUD': 11252881, 'peggedREAL': 289535206, 'peggedRUB': 39178309049, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 119562107}",2512000020.2072144,,
2025-10-27 00:00:00,"{'peggedUSD': 307724616908, 'peggedVAR': 90092821, 'peggedEUR': 430736133, 'peggedJPY': 1230088652, 'peggedCNY': 20540769, 'peggedUAH': 864783, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17886657, 'peggedAUD': 11252881, 'peggedREAL': 289589305, 'peggedRUB': 39178309049, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 119562107}",3218173379.8217773,,
2025-10-28 00:00:00,"{'peggedUSD': 307349780587, 'peggedVAR': 90065010, 'peggedEUR': 427402614, 'peggedJPY': 1230088782, 'peggedCNY': 20540769, 'peggedUAH': 868983, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17934048, 'peggedAUD': 9860990, 'peggedREAL': 289593751, 'peggedRUB': 39178706151, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 262062107}",3070355900.2944946,,
2025-10-29 00:00:00,"{'peggedUSD': 307536818255, 'peggedVAR': 90062722, 'peggedEUR': 427368408, 'peggedJPY': 1230088792, 'peggedCNY': 20540769, 'peggedUAH': 868983, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17935319, 'peggedAUD': 9860990, 'peggedREAL': 289556189, 'peggedRUB': 39178805971, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 146229496}",4828261100.0,,
2025-10-30 00:00:00,"{'peggedUSD': 306996638168, 'peggedVAR': 90061770, 'peggedEUR': 427873047, 'peggedJPY': 1230088952, 'peggedCNY': 20540769, 'peggedUAH': 868983, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17885319, 'peggedAUD': 10850491, 'peggedREAL': 289541860, 'peggedRUB': 39178903878, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 146229496}",3464278327.5177,,
2025-10-31 00:00:00,"{'peggedUSD': 306757306531, 'peggedVAR': 89881690, 'peggedEUR': 442463936, 'peggedJPY': 1230089210, 'peggedCNY': 20540769, 'peggedUAH': 868983, 'peggedARS': 10898766, 'peggedGBP': 1525732, 'peggedCAD': 1558532, 'peggedCHF': 17687164, 'peggedAUD': 12199648, 'peggedREAL': 289558430, 'peggedRUB': 39179001803, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 173638362}",2946833573.91243,,
2025-11-01 00:00:00,"{'peggedUSD': 306543590994, 'peggedVAR': 89882625, 'peggedEUR': 443170336, 'peggedJPY': 1230089910, 'peggedCNY': 20540769, 'peggedUAH': 870369, 'peggedARS': 10898766, 'peggedGBP': 1525732, 'peggedCAD': 1558532, 'peggedCHF': 17679142, 'peggedAUD': 10509767, 'peggedREAL': 289559687, 'peggedRUB': 39179099746, 'peggedMXN': 19562400, 'peggedSGD': 22212829, 'peggedPHP': 225011400, 'peggedTRY': 131826013}",2946833573.91243,,
2025-11-02 00:00:00,"{'peggedUSD': 306663789363, 'peggedVAR': 89885052, 'peggedEUR': 442203299, 'peggedJPY': 1230588410, 'peggedCNY': 20540769, 'peggedUAH': 870369, 'peggedARS': 10898766, 'peggedGBP': 1525732, 'peggedCAD': 1558532, 'peggedCHF': 17649813, 'peggedAUD': 10568357, 'peggedREAL': 289557611, 'peggedRUB': 39179197708, 'peggedMXN': 19562400, 'peggedSGD': 21412829, 'peggedPHP': 225011400, 'peggedTRY': 131826013}",2946833573.91243,,
2025-11-03 00:00:00,"{'peggedUSD': 306633245174, 'peggedVAR': 89885052, 'peggedEUR': 441410356, 'peggedJPY': 1230591265, 'peggedCNY': 20540769, 'peggedUAH': 870369, 'peggedARS': 10898766, 'peggedGBP': 1525732, 'peggedCAD': 1558532, 'peggedCHF': 17646625, 'peggedAUD': 10568357, 'peggedREAL': 289557611, 'peggedRUB': 39179197708, 'peggedMXN': 19562400, 'peggedSGD': 20412829, 'peggedPHP': 225011400, 'peggedTRY': 131826013}",3136688748.742676,,
2025-11-04 00:00:00,"{'peggedUSD': 306459342265, 'peggedVAR': 89879911, 'peggedEUR': 438149452, 'peggedJPY': 1230291643, 'peggedCNY': 20540769, 'peggedUAH': 870369, 'peggedARS': 10898766, 'peggedGBP': 1525832, 'peggedCAD': 1558532, 'peggedCHF': 17555611, 'peggedAUD': 10591785, 'peggedREAL': 289506725, 'peggedRUB': 39179197708, 'peggedMXN': 19562400, 'peggedSGD': 19912829, 'peggedPHP': 225011400, 'peggedTRY': 127999456}",6022083272.140503,,
2025-11-05 00:00:00,"{'peggedUSD': 305312585003, 'peggedVAR': 89869806, 'peggedEUR': 444559920, 'peggedJPY': 1228701518, 'peggedCNY': 20540769, 'peggedUAH': 866050, 'peggedARS': 10898766, 'peggedGBP': 1525932, 'peggedCAD': 1558532, 'peggedCHF': 17546057, 'peggedAUD': 10876885, 'peggedREAL': 289539071, 'peggedRUB': 39179197708, 'peggedMXN': 19562400, 'peggedSGD': 20312829, 'peggedPHP': 225011400, 'peggedTRY': 140901154}",3033625729.724121,,
2025-11-06 00:00:00,"{'peggedUSD': 305357598759, 'peggedVAR': 89873911, 'peggedEUR': 444659512, 'peggedJPY': 1228702224, 'peggedCNY': 20540769, 'peggedUAH': 866050, 'peggedARS': 10898766, 'peggedGBP': 1525932, 'peggedCAD': 1558532, 'peggedCHF': 17536057, 'peggedAUD': 11365985, 'peggedREAL': 289508846, 'peggedRUB': 39179597364, 'peggedMXN': 19562400, 'peggedSGD': 20312829, 'peggedPHP': 225011400, 'peggedTRY': 135909611}",3142211119.8921204,,
2025-11-07 00:00:00,"{'peggedUSD': 305117945241, 'peggedVAR': 89872477, 'peggedEUR': 445317584, 'peggedJPY': 1227965119, 'peggedCNY': 20540769, 'peggedUAH': 866050, 'peggedARS': 10898766, 'peggedGBP': 1525932, 'peggedCAD': 1558532, 'peggedCHF': 17520905, 'peggedAUD': 10418065, 'peggedREAL': 289437504, 'peggedRUB': 39179695419, 'peggedMXN': 19562400, 'peggedSGD': 19662829, 'peggedPHP': 225011400, 'peggedTRY': 135940981}",3769633092.383194,,
2025-11-08 00:00:00,"{'peggedUSD': 305533618688, 'peggedVAR': 89857712, 'peggedEUR': 446666964, 'peggedJPY': 1227862977, 'peggedCNY': 20540769, 'peggedUAH': 867730, 'peggedARS': 10898766, 'peggedGBP': 1525932, 'peggedCAD': 1558532, 'peggedCHF': 17422814, 'peggedAUD': 11111223, 'peggedREAL': 289453109, 'peggedRUB': 39179793492, 'peggedMXN': 19562400, 'peggedSGD': 19212829, 'peggedPHP': 225011400, 'peggedTRY': 124412003}",3769633092.383194,,
2025-11-09 00:00:00,"{'peggedUSD': 305036821545, 'peggedVAR': 89857073, 'peggedEUR': 442320760, 'peggedJPY': 1227847111, 'peggedCNY': 20540769, 'peggedUAH': 867730, 'peggedARS': 10898766, 'peggedGBP': 1525932, 'peggedCAD': 1558532, 'peggedCHF': 17401325, 'peggedAUD': 11111223, 'peggedREAL': 289450591, 'peggedRUB': 39179793492, 'peggedMXN': 19562400, 'peggedSGD': 18662829, 'peggedPHP': 225011400, 'peggedTRY': 180669762}",3769633092.383194,,
2025-11-10 00:00:00,"{'peggedUSD': 305010931374, 'peggedVAR': 89859552, 'peggedEUR': 442426849, 'peggedJPY': 1227646984, 'peggedCNY': 20540769, 'peggedUAH': 867730, 'peggedARS': 10898766, 'peggedGBP': 1525932, 'peggedCAD': 1558532, 'peggedCHF': 17401325, 'peggedAUD': 8793275, 'peggedREAL': 289450584, 'peggedRUB': 39179793492, 'peggedMXN': 19562400, 'peggedSGD': 17162829, 'peggedPHP': 225011400, 'peggedTRY': 180669762}",3071898902.9117584,,
2025-11-11 00:00:00,"{'peggedUSD': 305216331896, 'peggedVAR': 89860057, 'peggedEUR': 470794784, 'peggedJPY': 1227426855, 'peggedCNY': 20540769, 'peggedUAH': 867730, 'peggedARS': 10898766, 'peggedGBP': 1526032, 'peggedCAD': 1558532, 'peggedCHF': 17409896, 'peggedAUD': 8796275, 'peggedREAL': 289315456, 'peggedRUB': 39180089703, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011400, 'peggedTRY': 131621816}",1983538178.1295776,,
2025-11-12 00:00:00,"{'peggedUSD': 305317136771, 'peggedVAR': 89858942, 'peggedEUR': 467139533, 'peggedJPY': 1226822780, 'peggedCNY': 20540769, 'peggedUAH': 867730, 'peggedARS': 10898766, 'peggedGBP': 1529032, 'peggedCAD': 1558532, 'peggedCHF': 17375235, 'peggedAUD': 8796275, 'peggedREAL': 289294204, 'peggedRUB': 39180187851, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011400, 'peggedTRY': 131630221}",2398992082.356262,,
2025-11-13 00:00:00,"{'peggedUSD': 305548112188, 'peggedVAR': 89857779, 'peggedEUR': 467662427, 'peggedJPY': 1226823288, 'peggedCNY': 20540769, 'peggedUAH': 867730, 'peggedARS': 10898766, 'peggedGBP': 1529032, 'peggedCAD': 1558532, 'peggedCHF': 17450036, 'peggedAUD': 10339615, 'peggedREAL': 289355880, 'peggedRUB': 39180286016, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011400, 'peggedTRY': 127786168}",4351462913.944244,,
2025-11-14 00:00:00,"{'peggedUSD': 305032750324, 'peggedVAR': 89853807, 'peggedEUR': 471389484, 'peggedJPY': 1226815381, 'peggedCNY': 20540769, 'peggedUAH': 869410, 'peggedARS': 10898766, 'peggedGBP': 1529032, 'peggedCAD': 1558532, 'peggedCHF': 17475125, 'peggedAUD': 10488016, 'peggedREAL': 289351093, 'peggedRUB': 39180384200, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011400, 'peggedTRY': 125584184}",5038259278.7361145,,
2025-11-15 00:00:00,"{'peggedUSD': 304332798696, 'peggedVAR': 89851860, 'peggedEUR': 477555786, 'peggedJPY': 1226715931, 'peggedCNY': 20540769, 'peggedUAH': 865064, 'peggedARS': 10898766, 'peggedGBP': 1529032, 'peggedCAD': 1558532, 'peggedCHF': 17414059, 'peggedAUD': 11293430, 'peggedREAL': 289287761, 'peggedRUB': 39180482403, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011900, 'peggedTRY': 398198734}",5038259278.7361145,,
2025-11-16 00:00:00,"{'peggedUSD': 304170414154, 'peggedVAR': 89852777, 'peggedEUR': 476923022, 'peggedJPY': 1226717214, 'peggedCNY': 20540769, 'peggedUAH': 865064, 'peggedARS': 10898766, 'peggedGBP': 1529032, 'peggedCAD': 1558532, 'peggedCHF': 17414059, 'peggedAUD': 11343480, 'peggedREAL': 289287761, 'peggedRUB': 39180482403, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011900, 'peggedTRY': 398200234}",5038259278.7361145,,
2025-11-17 00:00:00,"{'peggedUSD': 304022773719, 'peggedVAR': 89851949, 'peggedEUR': 475346112, 'peggedJPY': 1226716615, 'peggedCNY': 20540769, 'peggedUAH': 865064, 'peggedARS': 10898766, 'peggedGBP': 1529032, 'peggedCAD': 1558532, 'peggedCHF': 17404059, 'peggedAUD': 11343480, 'peggedREAL': 289348903, 'peggedRUB': 39180482403, 'peggedMXN': 19562400, 'peggedSGD': 18624829, 'peggedPHP': 225011900, 'peggedTRY': 398201359}",4795591249.549103,,
2025-11-18 00:00:00,"{'peggedUSD': 303597737576, 'peggedVAR': 89849967, 'peggedEUR': 482016988, 'peggedJPY': 1226157367, 'peggedCNY': 20540769, 'peggedUAH': 856303, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17404189, 'peggedAUD': 10795774, 'peggedREAL': 289407692, 'peggedRUB': 39180779004, 'peggedMXN': 19562400, 'peggedSGD': 18124828, 'peggedPHP': 225011900, 'peggedTRY': 416117389}",3982623128.4599304,,
2025-11-19 00:00:00,"{'peggedUSD': 303665242006, 'peggedVAR': 89851227, 'peggedEUR': 477079270, 'peggedJPY': 1225635778, 'peggedCNY': 20540769, 'peggedUAH': 856303, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17368313, 'peggedAUD': 11334270, 'peggedREAL': 289424755, 'peggedRUB': 39180779004, 'peggedMXN': 19562400, 'peggedSGD': 18124828, 'peggedPHP': 225011900, 'peggedTRY': 290979411}",4806393514.629364,,
2025-11-20 00:00:00,"{'peggedUSD': 303481571707, 'peggedVAR': 89847589, 'peggedEUR': 477858624, 'peggedJPY': 1225635830, 'peggedCNY': 20540769, 'peggedUAH': 891668, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17339613, 'peggedAUD': 11503420, 'peggedREAL': 289427909, 'peggedRUB': 39180975575, 'peggedMXN': 19562400, 'peggedSGD': 18124828, 'peggedPHP': 225011900, 'peggedTRY': 256605435}",5995763887.882233,,
2025-11-21 00:00:00,"{'peggedUSD': 303210511283, 'peggedVAR': 89846470, 'peggedEUR': 531381537, 'peggedJPY': 1225634654, 'peggedCNY': 20540769, 'peggedUAH': 876022, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17340262, 'peggedAUD': 10646702, 'peggedREAL': 289416985, 'peggedRUB': 39181072595, 'peggedMXN': 19562400, 'peggedSGD': 18624828, 'peggedPHP': 225011900, 'peggedTRY': 163708836}",8069201800.338745,,
2025-11-22 00:00:00,"{'peggedUSD': 302894337866, 'peggedVAR': 89843794, 'peggedEUR': 555538069, 'peggedJPY': 1216460109, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17377884, 'peggedAUD': 10947902, 'peggedREAL': 289449022, 'peggedRUB': 39181169633, 'peggedMXN': 19562400, 'peggedSGD': 18874828, 'peggedPHP': 225011900, 'peggedTRY': 274401119}",8069201800.338745,,
2025-11-23 00:00:00,"{'peggedUSD': 303027947507, 'peggedVAR': 89655907, 'peggedEUR': 555526745, 'peggedJPY': 1216110780, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17377384, 'peggedAUD': 10947902, 'peggedREAL': 289448562, 'peggedRUB': 39181169633, 'peggedMXN': 19562400, 'peggedSGD': 18874828, 'peggedPHP': 225011900, 'peggedTRY': 274401119}",8069201800.338745,,
2025-11-24 00:00:00,"{'peggedUSD': 302803301843, 'peggedVAR': 89656288, 'peggedEUR': 555466918, 'peggedJPY': 1216111727, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17428548, 'peggedAUD': 10947902, 'peggedREAL': 289448060, 'peggedRUB': 39181169633, 'peggedMXN': 19562400, 'peggedSGD': 18874828, 'peggedPHP': 225011900, 'peggedTRY': 274401119}",4185127661.743927,,
2025-11-25 00:00:00,"{'peggedUSD': 303892306209, 'peggedVAR': 89658842, 'peggedEUR': 554259927, 'peggedJPY': 1216112108, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17401890, 'peggedAUD': 11017902, 'peggedREAL': 289292699, 'peggedRUB': 39181464682, 'peggedMXN': 19562400, 'peggedSGD': 18874828, 'peggedPHP': 225011900, 'peggedTRY': 234906582}",3224016857.336426,,
2025-11-26 00:00:00,"{'peggedUSD': 304116261422, 'peggedVAR': 89658705, 'peggedEUR': 560718128, 'peggedJPY': 1216112266, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17400577, 'peggedAUD': 11470480, 'peggedREAL': 289283796, 'peggedRUB': 39181562439, 'peggedMXN': 19562400, 'peggedSGD': 18374828, 'peggedPHP': 225011900, 'peggedTRY': 175175161}",3393862334.814453,,
2025-11-27 00:00:00,"{'peggedUSD': 305090172669, 'peggedVAR': 89660191, 'peggedEUR': 562796890, 'peggedJPY': 1216211989, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 1528730, 'peggedCAD': 1558532, 'peggedCHF': 17417866, 'peggedAUD': 11470480, 'peggedREAL': 289233681, 'peggedRUB': 39181562439, 'peggedMXN': 19562400, 'peggedSGD': 17574828, 'peggedPHP': 225011900, 'peggedTRY': 319732253}",3393862334.814453,,
2025-11-28 00:00:00,"{'peggedUSD': 305460992155, 'peggedVAR': 89661036, 'peggedEUR': 567156977, 'peggedJPY': 1215774049, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4131830, 'peggedCAD': 1558532, 'peggedCHF': 17442386, 'peggedAUD': 12231391, 'peggedREAL': 289283593, 'peggedRUB': 39181758657, 'peggedMXN': 19562400, 'peggedSGD': 17574828, 'peggedPHP': 225011900, 'peggedTRY': 319922873}",2440098593.886566,,
2025-11-29 00:00:00,"{'peggedUSD': 306007079722, 'peggedVAR': 89707076, 'peggedEUR': 564331148, 'peggedJPY': 1215774501, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4197830, 'peggedCAD': 1558532, 'peggedCHF': 17476341, 'peggedAUD': 12791879, 'peggedREAL': 289237863, 'peggedRUB': 39181856469, 'peggedMXN': 19562400, 'peggedSGD': 17374828, 'peggedPHP': 225011900, 'peggedTRY': 381398451}",2440098593.886566,,
2025-11-30 00:00:00,"{'peggedUSD': 306038036440, 'peggedVAR': 89706560, 'peggedEUR': 566266393, 'peggedJPY': 1215774517, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4197830, 'peggedCAD': 1558532, 'peggedCHF': 17476368, 'peggedAUD': 12794872, 'peggedREAL': 289237863, 'peggedRUB': 39181856469, 'peggedMXN': 19562400, 'peggedSGD': 17374828, 'peggedPHP': 225011900, 'peggedTRY': 253495363}",2440098593.886566,,
2025-12-01 00:00:00,"{'peggedUSD': 305907996921, 'peggedVAR': 89706560, 'peggedEUR': 566407138, 'peggedJPY': 1215774524, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4197830, 'peggedCAD': 1558532, 'peggedCHF': 17476518, 'peggedAUD': 13340321, 'peggedREAL': 289237863, 'peggedRUB': 39181856469, 'peggedMXN': 19562400, 'peggedSGD': 17374828, 'peggedPHP': 225011900, 'peggedTRY': 253495363}",4327756850.0,,
2025-12-02 00:00:00,"{'peggedUSD': 306707652517, 'peggedVAR': 89701646, 'peggedEUR': 561721907, 'peggedJPY': 1215774639, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4197930, 'peggedCAD': 1558532, 'peggedCHF': 17775077, 'peggedAUD': 13395871, 'peggedREAL': 289246619, 'peggedRUB': 39182155791, 'peggedMXN': 19562400, 'peggedSGD': 16574828, 'peggedPHP': 225011900, 'peggedTRY': 235810849}",3759385058.7768555,,
2025-12-03 00:00:00,"{'peggedUSD': 307277036142, 'peggedVAR': 89719207, 'peggedEUR': 559938551, 'peggedJPY': 1215774682, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4197930, 'peggedCAD': 1558532, 'peggedCHF': 17784282, 'peggedAUD': 11647028, 'peggedREAL': 289245795, 'peggedRUB': 39182253677, 'peggedMXN': 19562400, 'peggedSGD': 16574828, 'peggedPHP': 225011900, 'peggedTRY': 418612030}",3014180753.927231,,
2025-12-04 00:00:00,"{'peggedUSD': 307477429607, 'peggedVAR': 89817238, 'peggedEUR': 559725460, 'peggedJPY': 1215574650, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4197930, 'peggedCAD': 1558532, 'peggedCHF': 17784314, 'peggedAUD': 12109712, 'peggedREAL': 289224948, 'peggedRUB': 39182350933, 'peggedMXN': 19562400, 'peggedSGD': 16574828, 'peggedPHP': 225011900, 'peggedTRY': 426519117}",2130419898.9017487,,
2025-12-05 00:00:00,"{'peggedUSD': 307962017153, 'peggedVAR': 89816589, 'peggedEUR': 562813668, 'peggedJPY': 1215575152, 'peggedCNY': 20540769, 'peggedUAH': 856125, 'peggedARS': 10898766, 'peggedGBP': 4198030, 'peggedCAD': 1558532, 'peggedCHF': 17802786, 'peggedAUD': 12114680, 'peggedREAL': 289215656, 'peggedRUB': 39182350933, 'peggedMXN': 19562400, 'peggedSGD': 16574828, 'peggedPHP': 225011900, 'peggedTRY': 426519267}",2810871941.847992,,
2025-12-06 00:00:00,"{'peggedUSD': 308257867032.21, 'peggedVAR': 89814298.13, 'peggedEUR': 570194157.38, 'peggedJPY': 1215072775.61, 'peggedCNY': 20540769, 'peggedUAH': 856125.48, 'peggedARS': 10898765.87, 'peggedGBP': 4198029.88, 'peggedCAD': 1558531.7, 'peggedCHF': 17772809.45, 'peggedAUD': 12118674.71, 'peggedREAL': 289391323.2, 'peggedRUB': 39182545499.54, 'peggedMXN': 19562400, 'peggedSGD': 16574828.32, 'peggedPHP': 225011899.76, 'peggedTRY': 426531266.57}",2810871941.847992,,
